# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
    -14.64232116       0.17089784      0.11568546       0.02760619       0.02760619       0.00000000
    -14.62731366       0.17122360      0.11589109       0.02766626       0.02766626       0.00000000
    -14.61230615       0.17155112      0.11610244       0.02772434       0.02772434       0.00000000
    -14.59729865       0.17187861      0.11631851       0.02778005       0.02778005       0.00000000
    -14.58229115       0.17220879      0.11654115       0.02783382       0.02783382       0.00000000
    -14.56728364       0.17254855      0.11677491       0.02788682       0.02788682       0.00000000
    -14.55227614       0.17290739      0.11702610       0.02794065       0.02794065       0.00000000
    -14.53726863       0.17329506      0.11730125       0.02799690       0.02799690       0.00000000
    -14.52226113       0.17371920      0.11760569       0.02805676       0.02805676       0.00000000
    -14.50725363       0.17418356      0.11794232       0.02812062       0.02812062       0.00000000
    -14.49224612       0.17468736      0.11831127       0.02818805       0.02818805       0.00000000
    -14.47723862       0.17522613      0.11871033       0.02825790       0.02825790       0.00000000
    -14.46223112       0.17579362      0.11913623       0.02832870       0.02832870       0.00000000
    -14.44722361       0.17638451      0.11958626       0.02839913       0.02839913       0.00000000
    -14.43221611       0.17699694      0.12005996       0.02846849       0.02846849       0.00000000
    -14.41720860       0.17763434      0.12056030       0.02853702       0.02853702       0.00000000
    -14.40220110       0.17830596      0.12109406       0.02860595       0.02860595       0.00000000
    -14.38719360       0.17902596      0.12167134       0.02867731       0.02867731       0.00000000
    -14.37218609       0.17981140      0.12230436       0.02875352       0.02875352       0.00000000
    -14.35717859       0.18067972      0.12300589       0.02883692       0.02883692       0.00000000
    -14.34217109       0.18164637      0.12378785       0.02892926       0.02892926       0.00000000
    -14.32716358       0.18272340      0.12466039       0.02903150       0.02903150       0.00000000
    -14.31215608       0.18391934      0.12563181       0.02914377       0.02914377       0.00000000
    -14.29714857       0.18524040      0.12670922       0.02926559       0.02926559       0.00000000
    -14.28214107       0.18669245      0.12789970       0.02939637       0.02939637       0.00000000
    -14.26713357       0.18828314      0.12921148       0.02953583       0.02953583       0.00000000
    -14.25212606       0.19002310      0.13065438       0.02968436       0.02968436       0.00000000
    -14.23711856       0.19192555      0.13223933       0.02984311       0.02984311       0.00000000
    -14.22211106       0.19400382      0.13397635       0.03001374       0.03001374       0.00000000
    -14.20710355       0.19626689      0.13587128       0.03019781       0.03019781       0.00000000
    -14.19209605       0.19871357      0.13792157       0.03039600       0.03039600       0.00000000
    -14.17708854       0.20132630      0.14011183       0.03060723       0.03060723       0.00000000
    -14.16208104       0.20406596      0.14241006       0.03082795       0.03082795       0.00000000
    -14.14707354       0.20686878      0.14476532       0.03105173       0.03105173       0.00000000
    -14.13206603       0.20964622      0.14710757       0.03126933       0.03126933       0.00000000
    -14.11705853       0.21228838      0.14934997       0.03146920       0.03146920       0.00000000
    -14.10205103       0.21467041      0.15139354       0.03163844       0.03163844       0.00000000
    -14.08704352       0.21666147      0.15313367       0.03176390       0.03176390       0.00000000
    -14.07203602       0.21813472      0.15446787       0.03183343       0.03183343       0.00000000
    -14.05702851       0.21897731      0.15530355       0.03183688       0.03183688       0.00000000
    -14.04202101       0.21909895      0.15556515       0.03176690       0.03176690       0.00000000
    -14.02701351       0.21843819      0.15519972       0.03161924       0.03161924       0.00000000
    -14.01200600       0.21696600      0.15418042       0.03139279       0.03139279       0.00000000
    -13.99699850       0.21468653      0.15250787       0.03108933       0.03108933       0.00000000
    -13.98199100       0.21163548      0.15020937       0.03071305       0.03071305       0.00000000
    -13.96698349       0.20787657      0.14733630       0.03027014       0.03027014       0.00000000
    -13.95197599       0.20349688      0.14396017       0.02976836       0.02976836       0.00000000
    -13.93696848       0.19860146      0.14016787       0.02921679       0.02921679       0.00000000
    -13.92196098       0.19330756      0.13605633       0.02862562       0.02862562       0.00000000
    -13.90695348       0.18773882      0.13172708       0.02800587       0.02800587       0.00000000
    -13.89194597       0.18201923      0.12728091       0.02736916       0.02736916       0.00000000
    -13.87693847       0.17626718      0.12281276       0.02672721       0.02672721       0.00000000
    -13.86193097       0.17058964      0.11840723       0.02609120       0.02609120       0.00000000
    -13.84692346       0.16507693      0.11413478       0.02547107       0.02547107       0.00000000
    -13.83191596       0.15979852      0.11004904       0.02487474       0.02487474       0.00000000
    -13.81690845       0.15480056      0.10618550       0.02430753       0.02430753       0.00000000
    -13.80190095       0.15010554      0.10256176       0.02377189       0.02377189       0.00000000
    -13.78689345       0.14571431      0.09917937       0.02326747       0.02326747       0.00000000
    -13.77188594       0.14161036      0.09602703       0.02279166       0.02279166       0.00000000
    -13.75687844       0.13776568      0.09308490       0.02234039       0.02234039       0.00000000
    -13.74187094       0.13414740      0.09032910       0.02190915       0.02190915       0.00000000
    -13.72686343       0.13072385      0.08773597       0.02149394       0.02149394       0.00000000
    -13.71185593       0.12746927      0.08528527       0.02109200       0.02109200       0.00000000
    -13.69684842       0.12436618      0.08296194       0.02070212       0.02070212       0.00000000
    -13.68184092       0.12140531      0.08075624       0.02032453       0.02032453       0.00000000
    -13.66683342       0.11858328      0.07866251       0.01996038       0.01996038       0.00000000
    -13.65182591       0.11589897      0.07667697       0.01961100       0.01961100       0.00000000
    -13.63681841       0.11334957      0.07479532       0.01927712       0.01927712       0.00000000
    -13.62181091       0.11092750      0.07301086       0.01895832       0.01895832       0.00000000
    -13.60680340       0.10861911      0.07131356       0.01865277       0.01865277       0.00000000
    -13.59179590       0.10640543      0.06969044       0.01835749       0.01835749       0.00000000
    -13.57678839       0.10426488      0.06812711       0.01806889       0.01806889       0.00000000
    -13.56178089       0.10217708      0.06660998       0.01778355       0.01778355       0.00000000
    -13.54677339       0.10012663      0.06512859       0.01749902       0.01749902       0.00000000
    -13.53176588       0.09810594      0.06367720       0.01721437       0.01721437       0.00000000
    -13.51675838       0.09611595      0.06225537       0.01693029       0.01693029       0.00000000
    -13.50175088       0.09416477      0.06086708       0.01664884       0.01664884       0.00000000
    -13.48674337       0.09226431      0.05951877       0.01637277       0.01637277       0.00000000
    -13.47173587       0.09042607      0.05821676       0.01610466       0.01610466       0.00000000
    -13.45672836       0.08865701      0.05696475       0.01584613       0.01584613       0.00000000
    -13.44172086       0.08695698      0.05576221       0.01559738       0.01559738       0.00000000
    -13.42671336       0.08531823      0.05460399       0.01535712       0.01535712       0.00000000
    -13.41170585       0.08372734      0.05348141       0.01512297       0.01512297       0.00000000
    -13.39669835       0.08216912      0.05238448       0.01489232       0.01489232       0.00000000
    -13.38169085       0.08063123      0.05130460       0.01466331       0.01466331       0.00000000
    -13.36668334       0.07910852      0.05023706       0.01443573       0.01443573       0.00000000
    -13.35167584       0.07760590      0.04918258       0.01421166       0.01421166       0.00000000
    -13.33666833       0.07613902      0.04814759       0.01399572       0.01399572       0.00000000
    -13.32166083       0.07473305      0.04714315       0.01379495       0.01379495       0.00000000
